order_id,order_date,customer_id,customer_name,product_id,product_names,categories,quantity,price,total
345,2019-12-09,810,Customer_25633,204,Monitor,Electronics,3,60.35,181.05
346,2020-09-12,204,Customer_24703,206,Paper,Stationery,3,61.48,184.44
347,2018-06-23,382,Customer_21294,211,Plastic Cups,Sundry,2,60.96,121.92
348,2022-09-26,348,Customer_29002,207,Pen,Stationery,3,73.52,220.56
349,2016-01-21,884,Customer_24309,202,Desk,Office,9,75.96,683.64
350,2018-04-04,264,Customer_19534,208,Notebook,Stationery,4,71.47,285.88
351,2023-06-20,507,Customer_7825,211,Plastic Cups,Sundry,9,67.93,611.3700000000001
352,2013-01-02,509,Customer_27632,211,Plastic Cups,Sundry,2,87.68,175.36
353,2010-06-20,871,Customer_29302,202,Desk,Office,9,99.46,895.14
354,2014-06-01,307,Customer_29822,204,Monitor,Electronics,6,29.19,175.14000000000001
355,2021-07-23,457,Customer_20996,201,Smartphone,Electronics,3,74.4,223.20000000000002
356,2015-01-12,315,Customer_28491,209,Coffee Maker,Electronics,7,92.03,644.21
357,2010-07-20,777,Customer_2522,203,Chair,Office,8,94.95,759.6
358,2014-10-14,176,Customer_8718,208,Notebook,Stationery,5,14.0,70.0
359,2019-01-20,207,Customer_31289,201,Smartphone,Electronics,6,69.61,417.65999999999997
360,2015-08-19,618,Customer_26049,203,Chair,Office,3,80.02,240.06
361,2014-05-10,569,Customer_4471,211,Plastic Cups,Sundry,9,82.64,743.76
362,2019-12-31,710,Customer_31115,208,Notebook,Stationery,5,33.51,167.54999999999998
363,2021-07-06,808,Customer_24565,203,Chair,Office,7,88.61,620.27
364,2020-01-03,125,Customer_23118,209,Coffee Maker,Electronics,4,74.33,297.32
365,2021-08-20,881,Customer_10230,206,Paper,Stationery,9,78.11,702.99
366,2021-03-13,293,Customer_29566,208,Notebook,Stationery,10,41.49,414.90000000000003
367,2020-11-10,486,Customer_15719,200,Laptop,Electronics,3,62.75,188.25
368,2014-10-22,953,Customer_15315,202,Desk,Office,10,90.67,906.7
369,2015-07-01,346,Customer_15051,202,Desk,Office,3,24.4,73.19999999999999
370,2016-12-10,822,Customer_30552,205,Printer,Electronics,1,99.4,99.4
371,2021-12-27,675,Customer_16177,210,Cabinet,Office,4,43.5,174.0
372,2023-07-19,389,Customer_12594,211,Plastic Cups,Sundry,2,87.59,175.18
373,2017-04-16,542,Customer_4791,206,Paper,Stationery,3,15.84,47.519999999999996
374,2012-05-19,137,Customer_31366,202,Desk,Office,2,23.04,46.08
375,2019-07-27,193,Customer_14148,205,Printer,Electronics,1,87.72,87.72
376,2020-06-13,740,Customer_31098,205,Printer,Electronics,3,82.24,246.71999999999997
377,2011-07-31,102,Customer_27202,207,Pen,Stationery,7,85.78,600.46
378,2022-11-29,834,Customer_23064,206,Paper,Stationery,1,84.21,84.21
379,2014-11-10,501,Customer_535,211,Plastic Cups,Sundry,5,11.85,59.25
380,2012-08-01,229,Customer_28766,208,Notebook,Stationery,8,53.18,425.44
381,2017-04-26,962,Customer_12723,210,Cabinet,Office,10,98.17,981.7
382,2018-07-06,340,Customer_20206,200,Laptop,Electronics,4,26.27,105.08
383,2014-08-05,993,Customer_1248,204,Monitor,Electronics,9,61.35,552.15
384,2012-02-18,542,Customer_1232,208,Notebook,Stationery,6,69.4,416.40000000000003
385,2011-01-19,555,Customer_28082,209,Coffee Maker,Electronics,9,52.79,475.11
386,2017-02-10,147,Customer_9067,203,Chair,Office,2,33.72,67.44
387,2013-12-19,673,Customer_13190,200,Laptop,Electronics,6,85.55,513.3
388,2021-09-27,722,Customer_19243,203,Chair,Office,7,91.93,643.51
389,2011-03-07,690,Customer_14061,207,Pen,Stationery,10,95.27,952.6999999999999
390,2018-09-29,615,Customer_29569,201,Smartphone,Electronics,3,20.67,62.010000000000005
391,2022-10-09,925,Customer_32202,207,Pen,Stationery,4,25.29,101.16
392,2019-09-07,891,Customer_8506,201,Smartphone,Electronics,10,79.92,799.2
393,2021-07-27,145,Customer_6778,205,Printer,Electronics,1,71.53,71.53
394,2018-01-14,907,Customer_8650,206,Paper,Stationery,5,24.39,121.95
395,2022-09-22,913,Customer_5730,201,Smartphone,Electronics,4,95.48,381.92
396,2012-02-29,502,Customer_16491,209,Coffee Maker,Electronics,8,30.75,246.0
397,2022-06-29,158,Customer_12729,210,Cabinet,Office,9,68.8,619.1999999999999
398,2013-07-06,970,Customer_13577,208,Notebook,Stationery,5,34.0,170.0
399,2014-07-12,292,Customer_27430,210,Cabinet,Office,4,29.02,116.08
400,2019-01-21,323,Customer_6371,211,Plastic Cups,Sundry,3,98.08,294.24
401,2018-05-14,123,Customer_14506,200,Laptop,Electronics,3,87.98,263.94
402,2023-08-28,660,Customer_19359,209,Coffee Maker,Electronics,1,81.02,81.02
403,2017-03-25,633,Customer_9512,200,Laptop,Electronics,7,25.81,180.67
404,2015-10-06,561,Customer_3986,210,Cabinet,Office,10,69.7,697.0
405,2023-07-06,502,Customer_10159,201,Smartphone,Electronics,2,92.42,184.84
406,2012-02-08,748,Customer_23889,204,Monitor,Electronics,3,42.7,128.10000000000002
407,2011-09-29,170,Customer_5983,211,Plastic Cups,Sundry,3,98.34,295.02
408,2010-10-12,599,Customer_29121,211,Plastic Cups,Sundry,1,66.47,66.47
409,2016-08-27,378,Customer_23203,204,Monitor,Electronics,4,44.51,178.04
410,2013-11-04,794,Customer_25990,207,Pen,Stationery,1,52.6,52.6
411,2014-04-13,855,Customer_7730,210,Cabinet,Office,8,94.78,758.24
412,2010-04-29,907,Customer_11380,204,Monitor,Electronics,10,21.5,215.0
413,2011-11-01,841,Customer_7548,202,Desk,Office,5,46.39,231.95
414,2012-04-04,869,Customer_11543,208,Notebook,Stationery,1,40.69,40.69
415,2015-10-19,967,Customer_15107,206,Paper,Stationery,5,19.66,98.3
416,2020-06-29,304,Customer_8986,205,Printer,Electronics,6,87.65,525.9000000000001
417,2018-09-03,838,Customer_6112,206,Paper,Stationery,3,24.44,73.32000000000001
418,2014-01-21,202,Customer_14318,203,Chair,Office,2,42.07,84.14
419,2012-08-10,829,Customer_32349,208,Notebook,Stationery,2,6.2,12.4
420,2018-07-24,452,Customer_29481,205,Printer,Electronics,7,9.06,63.42
421,2022-12-26,388,Customer_31753,200,Laptop,Electronics,7,55.86,391.02
422,2014-09-22,861,Customer_10357,201,Smartphone,Electronics,5,22.17,110.85000000000001
423,2020-01-22,377,Customer_13666,201,Smartphone,Electronics,5,13.8,69.0
424,2014-11-03,956,Customer_29669,211,Plastic Cups,Sundry,8,26.07,208.56
425,2021-04-11,864,Customer_31233,206,Paper,Stationery,9,8.28,74.52
426,2010-01-15,917,Customer_12297,202,Desk,Office,7,49.27,344.89000000000004
427,2011-08-08,121,Customer_26549,201,Smartphone,Electronics,8,6.79,54.32
428,2012-02-18,579,Customer_18070,207,Pen,Stationery,4,98.69,394.76
429,2010-06-20,488,Customer_4792,211,Plastic Cups,Sundry,6,82.26,493.56000000000006
430,2019-05-15,751,Customer_6109,209,Coffee Maker,Electronics,2,3.06,6.12
431,2011-01-17,731,Customer_24158,209,Coffee Maker,Electronics,10,25.33,253.29999999999998
432,2010-03-14,645,Customer_730,205,Printer,Electronics,7,55.49,388.43
433,2019-08-29,591,Customer_14804,205,Printer,Electronics,7,97.01,679.07
434,2020-08-07,261,Customer_11325,205,Printer,Electronics,2,44.07,88.14
435,2023-11-29,213,Customer_24723,209,Coffee Maker,Electronics,1,21.99,21.99
436,2014-02-17,110,Customer_6347,201,Smartphone,Electronics,6,16.47,98.82
437,2023-09-27,959,Customer_23093,208,Notebook,Stationery,6,96.46,578.76
438,2022-08-28,933,Customer_4417,204,Monitor,Electronics,6,98.65,591.9000000000001
439,2021-07-17,341,Customer_8244,201,Smartphone,Electronics,2,51.86,103.72
440,2010-02-14,631,Customer_18241,203,Chair,Office,1,68.59,68.59
441,2012-04-20,127,Customer_9902,205,Printer,Electronics,7,62.58,438.06
442,2011-01-02,980,Customer_29360,205,Printer,Electronics,3,70.27,210.81
443,2012-09-17,548,Customer_20524,211,Plastic Cups,Sundry,3,12.39,37.17
444,2013-04-04,229,Customer_10192,202,Desk,Office,1,24.56,24.56
445,2017-09-02,172,Customer_6532,200,Laptop,Electronics,3,92.85,278.54999999999995
446,2018-04-23,801,Customer_5878,209,Coffee Maker,Electronics,2,73.21,146.42
447,2023-10-18,810,Customer_19998,203,Chair,Office,7,2.77,19.39
448,2010-03-19,607,Customer_23939,205,Printer,Electronics,10,82.61,826.1
449,2011-04-25,157,Customer_25803,206,Paper,Stationery,9,95.93,863.3700000000001
450,2023-12-20,410,Customer_12694,207,Pen,Stationery,4,10.38,41.52
451,2019-01-12,934,Customer_30013,205,Printer,Electronics,9,33.62,302.58
452,2016-11-23,846,Customer_1022,209,Coffee Maker,Electronics,7,70.78,495.46000000000004
453,2013-05-04,207,Customer_16993,202,Desk,Office,1,51.82,51.82
454,2014-08-09,563,Customer_8474,200,Laptop,Electronics,9,32.98,296.82
455,2023-06-24,823,Customer_11866,210,Cabinet,Office,3,68.72,206.16
456,2021-03-13,653,Customer_25818,205,Printer,Electronics,9,86.34,777.0600000000001
457,2010-02-13,798,Customer_4223,202,Desk,Office,6,73.38,440.28
458,2014-01-06,896,Customer_18565,210,Cabinet,Office,2,94.63,189.26
459,2019-05-23,858,Customer_23261,204,Monitor,Electronics,6,16.72,100.32
460,2022-11-22,766,Customer_8813,207,Pen,Stationery,8,85.73,685.84
461,2012-03-14,945,Customer_18262,203,Chair,Office,4,99.61,398.44
462,2020-08-19,513,Customer_31939,205,Printer,Electronics,2,75.45,150.9
463,2022-02-03,952,Customer_27366,211,Plastic Cups,Sundry,2,87.33,174.66
464,2013-11-17,814,Customer_27441,201,Smartphone,Electronics,8,78.95,631.6
465,2013-01-17,782,Customer_26141,204,Monitor,Electronics,2,23.32,46.64
466,2010-01-03,922,Customer_20148,209,Coffee Maker,Electronics,3,32.58,97.74
467,2015-10-28,667,Customer_10976,211,Plastic Cups,Sundry,4,87.48,349.92
468,2017-08-10,624,Customer_4814,205,Printer,Electronics,5,16.08,80.39999999999999
469,2014-08-11,452,Customer_8047,200,Laptop,Electronics,5,36.88,184.4
470,2023-08-18,422,Customer_9458,202,Desk,Office,10,97.08,970.8
471,2017-04-24,739,Customer_5069,208,Notebook,Stationery,9,12.22,109.98
472,2013-12-05,601,Customer_21742,207,Pen,Stationery,2,51.32,102.64
473,2012-09-09,729,Customer_15407,201,Smartphone,Electronics,3,56.52,169.56
474,2010-01-25,524,Customer_19164,202,Desk,Office,9,76.1,684.9
475,2014-05-30,825,Customer_5863,206,Paper,Stationery,7,4.07,28.490000000000002
476,2010-04-20,819,Customer_25381,209,Coffee Maker,Electronics,9,62.79,565.11
477,2022-10-24,799,Customer_23025,206,Paper,Stationery,3,89.08,267.24
478,2017-05-12,595,Customer_30775,200,Laptop,Electronics,8,75.73,605.84
479,2012-04-13,544,Customer_23054,211,Plastic Cups,Sundry,8,29.36,234.88
480,2020-11-30,301,Customer_1700,203,Chair,Office,7,36.16,253.11999999999998
481,2022-11-20,120,Customer_29150,211,Plastic Cups,Sundry,5,37.37,186.85
482,2022-11-07,115,Customer_9089,211,Plastic Cups,Sundry,3,65.73,197.19
483,2014-10-23,979,Customer_3204,211,Plastic Cups,Sundry,9,64.81,583.29
484,2013-12-23,859,Customer_17313,209,Coffee Maker,Electronics,3,64.79,194.37
485,2014-05-26,157,Customer_29202,206,Paper,Stationery,1,37.43,37.43
486,2022-06-28,438,Customer_2393,208,Notebook,Stationery,9,11.05,99.45
487,2021-11-23,339,Customer_7202,202,Desk,Office,9,22.59,203.31
488,2016-04-12,322,Customer_2317,205,Printer,Electronics,3,14.17,42.51
489,2016-12-19,766,Customer_3650,201,Smartphone,Electronics,1,52.65,52.65
490,2016-03-31,332,Customer_21062,209,Coffee Maker,Electronics,7,83.6,585.1999999999999
491,2015-04-09,588,Customer_2164,201,Smartphone,Electronics,9,89.29,803.61
492,2021-11-27,344,Customer_9812,209,Coffee Maker,Electronics,5,63.47,317.35
493,2020-03-14,858,Customer_22153,208,Notebook,Stationery,6,64.28,385.68
494,2012-01-21,972,Customer_29971,206,Paper,Stationery,4,83.11,332.44
495,2019-02-16,423,Customer_11946,209,Coffee Maker,Electronics,10,15.29,152.89999999999998
496,2013-01-04,729,Customer_12420,203,Chair,Office,3,50.84,152.52
497,2017-11-24,920,Customer_15036,203,Chair,Office,2,2.08,4.16
498,2023-06-26,915,Customer_22999,202,Desk,Office,2,59.24,118.48
499,2014-09-16,900,Customer_6963,209,Coffee Maker,Electronics,4,74.03,296.12
500,2022-05-19,350,Customer_10509,211,Plastic Cups,Sundry,4,12.88,51.52
501,2010-04-06,715,Customer_14021,209,Coffee Maker,Electronics,1,22.19,22.19
502,2019-11-08,359,Customer_25249,208,Notebook,Stationery,10,3.28,32.8
503,2020-02-20,859,Customer_5214,209,Coffee Maker,Electronics,4,39.3,157.2
504,2022-11-22,666,Customer_20934,207,Pen,Stationery,5,42.26,211.29999999999998
505,2021-09-23,543,Customer_5342,211,Plastic Cups,Sundry,4,44.05,176.2
506,2020-12-15,869,Customer_16559,208,Notebook,Stationery,4,81.91,327.64
507,2019-04-29,293,Customer_10137,200,Laptop,Electronics,2,94.07,188.14
508,2023-04-30,125,Customer_2532,207,Pen,Stationery,5,55.75,278.75
509,2013-01-20,364,Customer_4202,206,Paper,Stationery,9,74.3,668.6999999999999
510,2010-11-18,547,Customer_24866,210,Cabinet,Office,5,42.96,214.8
511,2016-11-22,364,Customer_18955,210,Cabinet,Office,2,10.03,20.06
512,2018-04-15,115,Customer_22504,208,Notebook,Stationery,9,74.31,668.79
513,2012-04-24,584,Customer_9247,204,Monitor,Electronics,2,30.99,61.98
514,2015-11-29,302,Customer_4475,202,Desk,Office,2,44.41,88.82
515,2017-04-24,440,Customer_16743,207,Pen,Stationery,1,54.41,54.41
516,2015-08-19,843,Customer_25148,200,Laptop,Electronics,3,70.23,210.69
517,2012-12-17,852,Customer_29578,210,Cabinet,Office,9,26.03,234.27
518,2018-04-01,859,Customer_20766,205,Printer,Electronics,8,91.39,731.12
519,2012-12-06,456,Customer_2751,201,Smartphone,Electronics,8,56.24,449.92
520,2016-03-13,370,Customer_26446,200,Laptop,Electronics,7,15.19,106.33
521,2018-11-09,502,Customer_22587,211,Plastic Cups,Sundry,10,71.86,718.6
522,2014-08-11,203,Customer_3993,202,Desk,Office,1,89.7,89.7
523,2018-06-16,383,Customer_15817,211,Plastic Cups,Sundry,3,35.14,105.42
524,2017-08-19,620,Customer_24280,201,Smartphone,Electronics,8,73.13,585.04
525,2017-11-01,244,Customer_20199,209,Coffee Maker,Electronics,3,42.14,126.42
526,2010-11-04,599,Customer_6028,211,Plastic Cups,Sundry,8,71.7,573.6
527,2020-09-08,600,Customer_19089,210,Cabinet,Office,8,37.22,297.76
528,2022-06-08,908,Customer_21210,203,Chair,Office,9,63.92,575.28
529,2014-05-17,473,Customer_25902,211,Plastic Cups,Sundry,9,45.88,412.92
530,2011-01-24,438,Customer_27342,200,Laptop,Electronics,1,55.15,55.15
531,2017-12-11,857,Customer_5450,200,Laptop,Electronics,8,95.96,767.68
532,2018-03-06,703,Customer_11310,210,Cabinet,Office,8,45.64,365.12
533,2014-02-13,865,Customer_10555,202,Desk,Office,9,5.29,47.61
534,2016-03-13,466,Customer_8146,208,Notebook,Stationery,8,76.98,615.84
535,2014-12-04,869,Customer_24634,206,Paper,Stationery,9,20.18,181.62
536,2020-09-17,238,Customer_20412,201,Smartphone,Electronics,4,75.17,300.68
537,2020-06-27,809,Customer_12891,203,Chair,Office,6,66.77,400.62
538,2018-05-03,739,Customer_11503,211,Plastic Cups,Sundry,4,46.05,184.2
539,2020-10-02,989,Customer_10654,203,Chair,Office,7,87.28,610.96
540,2016-09-01,248,Customer_5019,203,Chair,Office,4,64.36,257.44
541,2013-07-10,696,Customer_2257,206,Paper,Stationery,8,57.93,463.44
542,2014-08-18,709,Customer_19808,204,Monitor,Electronics,6,20.07,120.42
543,2010-04-29,108,Customer_5898,204,Monitor,Electronics,8,67.6,540.8
544,2015-01-07,343,Customer_24659,205,Printer,Electronics,4,11.39,45.56
545,2015-06-17,971,Customer_3945,209,Coffee Maker,Electronics,7,58.0,406.0
546,2010-09-14,185,Customer_31762,206,Paper,Stationery,4,22.79,91.16
547,2016-01-14,105,Customer_19285,207,Pen,Stationery,4,46.51,186.04
548,2023-01-13,882,Customer_31419,202,Desk,Office,9,37.63,338.67
549,2012-03-07,653,Customer_16508,202,Desk,Office,10,41.36,413.6
550,2015-03-26,920,Customer_30764,201,Smartphone,Electronics,9,42.72,384.48
551,2014-03-16,861,Customer_24088,207,Pen,Stationery,5,34.59,172.95000000000002
552,2017-12-09,865,Customer_23932,205,Printer,Electronics,9,91.5,823.5
553,2015-08-23,783,Customer_8653,200,Laptop,Electronics,5,15.31,76.55
554,2017-08-12,858,Customer_14250,203,Chair,Office,4,65.64,262.56
555,2012-08-04,458,Customer_31030,202,Desk,Office,3,31.07,93.21000000000001
556,2017-01-30,212,Customer_32690,206,Paper,Stationery,4,87.04,348.16
557,2016-06-19,625,Customer_28349,208,Notebook,Stationery,10,61.89,618.9
558,2010-10-11,355,Customer_31090,203,Chair,Office,7,23.11,161.76999999999998
559,2012-03-21,745,Customer_15322,205,Printer,Electronics,4,60.62,242.48
560,2015-02-12,732,Customer_30800,206,Paper,Stationery,2,42.94,85.88
561,2011-01-17,111,Customer_7587,205,Printer,Electronics,1,52.83,52.83
562,2021-09-02,914,Customer_9151,203,Chair,Office,4,42.94,171.76
563,2012-02-24,642,Customer_27254,210,Cabinet,Office,7,28.16,197.12
564,2016-08-17,101,Customer_30125,203,Chair,Office,8,71.77,574.16
565,2020-08-19,760,Customer_32443,202,Desk,Office,2,37.97,75.94
566,2016-03-24,934,Customer_14012,207,Pen,Stationery,3,87.28,261.84000000000003
567,2021-11-26,317,Customer_2846,205,Printer,Electronics,2,80.65,161.3
568,2014-09-12,533,Customer_29978,207,Pen,Stationery,3,14.89,44.67
569,2020-07-06,468,Customer_21452,202,Desk,Office,4,54.32,217.28
570,2012-03-19,663,Customer_12290,205,Printer,Electronics,1,48.27,48.27
571,2018-06-19,540,Customer_11248,205,Printer,Electronics,5,21.61,108.05
572,2022-11-24,368,Customer_4035,204,Monitor,Electronics,8,42.75,342.0
573,2017-01-19,573,Customer_14240,202,Desk,Office,2,69.12,138.24
574,2015-08-03,618,Customer_28246,200,Laptop,Electronics,10,87.07,870.6999999999999
575,2013-04-12,667,Customer_5374,209,Coffee Maker,Electronics,4,25.15,100.6
576,2023-08-24,687,Customer_14686,200,Laptop,Electronics,3,81.56,244.68
577,2016-03-24,719,Customer_32479,204,Monitor,Electronics,10,4.35,43.5
578,2022-10-14,396,Customer_5414,210,Cabinet,Office,4,37.06,148.24
579,2021-09-09,280,Customer_29179,208,Notebook,Stationery,2,16.74,33.48
580,2011-05-06,956,Customer_10914,203,Chair,Office,8,37.74,301.92
581,2010-02-14,783,Customer_31101,211,Plastic Cups,Sundry,9,63.74,573.66
582,2021-07-25,582,Customer_29969,209,Coffee Maker,Electronics,4,70.82,283.28
583,2014-07-30,376,Customer_7904,201,Smartphone,Electronics,7,25.5,178.5
584,2019-10-13,849,Customer_16520,203,Chair,Office,3,25.95,77.85
585,2017-07-05,337,Customer_703,201,Smartphone,Electronics,8,96.48,771.84
586,2019-12-22,540,Customer_7918,201,Smartphone,Electronics,8,30.63,245.04
587,2018-04-04,856,Customer_28714,204,Monitor,Electronics,3,71.45,214.35000000000002
588,2014-08-26,903,Customer_23306,210,Cabinet,Office,10,84.07,840.6999999999999
589,2018-07-22,169,Customer_31575,204,Monitor,Electronics,7,21.49,150.42999999999998
590,2013-03-08,844,Customer_32470,208,Notebook,Stationery,2,91.21,182.42
591,2016-12-11,100,Customer_31045,211,Plastic Cups,Sundry,9,35.1,315.90000000000003
592,2019-01-26,300,Customer_8811,202,Desk,Office,4,94.23,376.92
593,2020-12-03,148,Customer_29172,200,Laptop,Electronics,2,44.57,89.14
594,2010-04-03,283,Customer_18796,211,Plastic Cups,Sundry,7,88.88,622.16
595,2022-05-12,947,Customer_8497,202,Desk,Office,2,20.75,41.5
596,2011-11-13,742,Customer_8348,204,Monitor,Electronics,8,41.24,329.92
597,2022-10-18,772,Customer_22565,208,Notebook,Stationery,6,34.52,207.12
598,2011-09-19,305,Customer_8964,204,Monitor,Electronics,8,59.78,478.24
599,2010-01-30,333,Customer_7204,200,Laptop,Electronics,10,46.72,467.2
600,2022-08-11,228,Customer_27925,201,Smartphone,Electronics,1,70.66,70.66
601,2013-05-12,840,Customer_12511,204,Monitor,Electronics,6,81.57,489.41999999999996
602,2017-06-15,176,Customer_25502,209,Coffee Maker,Electronics,7,44.59,312.13
603,2020-02-19,688,Customer_9961,208,Notebook,Stationery,5,93.41,467.04999999999995
604,2015-06-12,936,Customer_13554,210,Cabinet,Office,2,95.78,191.56
605,2013-05-15,984,Customer_19395,207,Pen,Stationery,9,74.06,666.54
606,2014-12-08,665,Customer_21152,205,Printer,Electronics,4,97.21,388.84
607,2012-01-31,998,Customer_11060,210,Cabinet,Office,3,86.4,259.20000000000005
608,2019-02-26,444,Customer_8037,210,Cabinet,Office,3,14.46,43.38
609,2010-04-22,515,Customer_5172,209,Coffee Maker,Electronics,5,7.86,39.300000000000004
610,2010-09-26,654,Customer_19849,205,Printer,Electronics,7,92.18,645.26
611,2010-03-16,401,Customer_29023,211,Plastic Cups,Sundry,3,4.1,12.299999999999999
612,2020-10-21,398,Customer_19224,205,Printer,Electronics,9,23.19,208.71
613,2019-05-30,974,Customer_7364,210,Cabinet,Office,9,63.26,569.34
614,2010-05-30,879,Customer_21239,204,Monitor,Electronics,10,59.42,594.2
615,2016-11-05,136,Customer_3806,203,Chair,Office,8,68.64,549.12
616,2018-05-31,705,Customer_18239,202,Desk,Office,8,92.31,738.48
617,2020-12-02,824,Customer_16594,207,Pen,Stationery,4,43.85,175.4
618,2017-07-17,804,Customer_24750,203,Chair,Office,1,37.39,37.39
619,2019-06-29,685,Customer_22243,203,Chair,Office,5,65.23,326.15000000000003
620,2012-02-01,126,Customer_17778,211,Plastic Cups,Sundry,3,58.44,175.32
